timestamp,client_id,kyber_keygen_time,kyber_encap_time,kyber_decap_time,dilithium_sign_time,dilithium_verify_time,aes_encryption_time,total_handshake_time
1772863342.824533,concurrent_client_5,0.00021440000000438886,0.0006185000002005836,0.0003194999999323045,0.000808800000413612,0.0005754000003435067,1.8400000044493936e-05,2.356246199999987
1772863600.547877,test_client_0,0.0002459999996062834,0.00029069999982311856,0.00032449999980599387,0.0004937000003337744,0.0005519999995158287,4.369999987829942e-05,2.094319699999687
1772863609.3558302,concurrent_client_1,0.00025439999990339857,0.00026220000017929124,0.0003115999998044572,0.0037380000003395253,0.0005253999997876235,2.1699999706470408e-05,7.415664900000593
1772863609.3658025,concurrent_client_4,0.000216500000533415,0.00032660000033502,0.00048599999990983633,0.0008706999997230014,0.0003839999999399879,1.9600000086938962e-05,3.5711678999996366
1772863609.3703964,concurrent_client_3,0.00019070000053034164,0.00033540000003995374,0.00020799999947485048,0.000998299999992014,0.00042940000003000023,1.7499999557912815e-05,4.86774400000013
1772863609.376602,concurrent_client_5,0.00014869999995426042,0.00023020000026008347,0.000218999999560765,0.0004777999993166304,0.0005112999997436418,1.6200000573007856e-05,2.2591303999997763
1772863695.909619,test_client_0,0.00036360000012791716,0.0003344000006109127,0.0004643000002033659,0.0020428000007086666,0.0009223999995811027,4.669999998441199e-05,2.1250646999997116
1772863707.123028,concurrent_client_2,0.00026839999918593094,0.0003723999998328509,0.00034749999940686394,0.0028906999996252125,0.0005423999991762685,2.629999926284654e-05,7.578472600000168
1772863707.1338508,concurrent_client_3,0.00023459999920305563,0.0003485000006548944,0.00044969999999011634,0.0021218000001681503,0.0004939000000376836,2.3699999474047218e-05,5.853476499999488
1772863707.1394925,concurrent_client_5,0.00023099999998521525,0.00040580000040790765,0.00022279999939200934,0.0009193999994749902,0.0004060000001118169,3.170000036334386e-05,2.23131740000008
1772863810.924723,test_client_0,0.00022630000057688449,0.000278499999694759,0.0004797000001417473,0.0014987000004111906,0.0005825999996886821,4.3399999412940815e-05,2.107105099999899
1772863820.263155,concurrent_client_4,0.00015519999942625873,0.0003550000001268927,0.0005198999997446663,0.004736599999887403,0.0003884999996444094,2.0700000277429353e-05,3.5629273000004105
1772863820.275065,concurrent_client_1,0.00018730000010691583,0.0004092999997737934,0.0005836999998791725,0.0021075000004202593,0.0005318000003171619,1.920000067912042e-05,7.952838700000029
1772863820.2796874,concurrent_client_5,0.00014800000008108327,0.0002781000002869405,0.00027939999927184545,0.0004929000006086426,0.0005762999999205931,1.8899999304267112e-05,2.244380799999817
1772863820.2882245,concurrent_client_3,0.00014389999978448031,0.00022809999973105732,0.0003530999993017758,0.0024103999994622427,0.0003541999994922662,1.4399999599845614e-05,5.04525090000061
1772864041.0594609,test_client_0,0.00025400000049558,0.00036639999962062575,0.00041909999981726287,0.0019086999991486664,0.0008930999993026489,0.00020840000070165843,2.112653400000454
1772864050.2544012,concurrent_client_1,0.0001640999998926418,0.00026509999952395447,0.00038519999998243293,0.0007743999995000195,0.0005848000000696629,3.529999958118424e-05,7.822485800000322
1772864050.2596462,concurrent_client_3,0.00015109999912965577,0.0004231000002619112,0.00029999999969732016,0.0014781999998376705,0.00040169999920181,1.9499999325489625e-05,4.995339000000058
1772864050.265022,concurrent_client_2,0.0002178999993702746,0.0003071000001000357,0.00022059999992052326,0.0005016000004616217,0.0004039999994347454,2.0799999219889287e-05,6.358708200000365
1772864050.274975,concurrent_client_4,0.000204699999812874,0.0003603000004659407,0.00021040000046923524,0.0033049000003302353,0.0003623000002335175,1.9799999790848233e-05,3.6652217999999266
1772864050.2804778,concurrent_client_5,0.00016239999968092889,0.00021999999989930075,0.00024930000017775455,0.0010505999998713378,0.0003716000001077191,1.4600000213249587e-05,2.3110500000002503
1772864183.418379,test_client_0,0.00027070000032836106,0.00030810000043857144,0.00032559999999648426,0.001117000000704138,0.00099560000035126,5.000000055588316e-05,2.12171539999963
1772864192.3089902,concurrent_client_1,0.00015179999991232762,0.0005013999998482177,0.0003496999997878447,0.0009184999998979038,0.0008259999995061662,3.80000001314329e-05,7.523317199999838
1772864192.32215,concurrent_client_5,0.00014759999976377003,0.0003789000002143439,0.0003037000005861046,0.00215939999998227,0.00036720000025525223,4.2499999835854396e-05,2.2782791999998153
1772864192.3277848,concurrent_client_4,0.0001503000003140187,0.0004506999994191574,0.00021800000013172394,0.0015786999992997153,0.0006024000003890251,3.330000072310213e-05,3.603900999999496
1772864192.333857,concurrent_client_2,0.00017809999917517416,0.0003643000000010943,0.00027270000009593787,0.0008181999992302735,0.0004000999997515464,2.5100000129896216e-05,6.235041500000079
1772864192.3425026,concurrent_client_3,0.00014009999995323597,0.0003527999997459119,0.0002154000003429246,0.00579230000039388,0.0004528999998001382,1.9899999642802868e-05,4.9265572000003885
1773139291.026481,test_client_0,0.0002550000026531052,0.0004685000021709129,0.0003304999991087243,0.0011854000003950205,0.000835999999253545,0.00012860000060754828,2.1850838999998814
1773139299.522165,concurrent_client_2,0.00024059999850578606,0.00045479999971576035,0.00030839999817544594,0.0012064000002283137,0.0007124000003386755,2.890000178012997e-05,5.9983603000000585
1773139299.5333753,concurrent_client_1,0.000152900000102818,0.0008096999990812037,0.0002920000006270129,0.0015081999990798067,0.0011272000010649208,3.110000034212135e-05,7.25817349999852
1773139299.5376325,concurrent_client_4,0.0001937000015459489,0.000780099999246886,0.00021350000315578654,0.0030079999996814877,0.0006509000013465993,1.849999898695387e-05,3.5107791000009456
1773139299.5428567,concurrent_client_3,0.00014569999984814785,0.0015749999984109309,0.00021289999858709052,0.0017612000010558404,0.0006180000018503051,2.1199997718213126e-05,4.755986699998175
1773139299.551521,concurrent_client_5,0.00013870000111637637,0.0003557999989425298,0.00022079999689594842,0.0012008000012428965,0.0009567000015522353,1.9000002794200554e-05,2.3068911000009393
1773140737.9516551,test_client_0,0.00023530000180471689,0.00044639999759965576,0.0003166999995301012,0.0005552000002353452,0.0006352999989758246,0.0001050000028044451,2.1440945000031206
1773140746.1839042,concurrent_client_1,0.00017690000095171854,0.0007250999988173135,0.00035399999978835694,0.0010295999964000657,0.0005141000001458451,3.310000101919286e-05,7.035944199997175
1773140746.1937735,concurrent_client_2,0.00015419999908772297,0.0007327999992412515,0.00031569999919156544,0.0016371999990951736,0.0005853000002389308,1.930000144056976e-05,5.861804799998936
1773140746.1976511,concurrent_client_4,0.00014070000179344788,0.0005510000009962823,0.00020149999909335747,0.0021876000027987175,0.0006893999998283107,2.8700000257231295e-05,3.480527700001403
1773140746.2062633,concurrent_client_3,0.00013979999857838266,0.0003662999988591764,0.00020109999968553893,0.002815700001519872,0.0006094999989727512,1.9900002371286973e-05,4.718329399998765
1773140746.2117474,concurrent_client_5,0.00013920000128564425,0.0003322000011394266,0.00023289999808184803,0.002633399999467656,0.0005870999993931036,1.5800000255694613e-05,2.326742400000512
1773141264.6270082,test_client_0,0.00027970000155619346,0.0004813999985344708,0.00032500000088475645,0.0005569000022660475,0.0007318999996641651,6.049999865354039e-05,2.113866899999266
1773141272.7235365,concurrent_client_5,0.00018060000002151355,0.00040660000013303943,0.00034749999758787453,0.0005113000006531365,0.0006648999988101423,2.5499997718725353e-05,2.2449807000011788
1773141272.731756,concurrent_client_2,0.00014350000128615648,0.0004144000013184268,0.0003242999991925899,0.0008254000022134278,0.00039110000216169283,2.229999881819822e-05,5.74816699999792
1773141272.741615,concurrent_client_3,0.00014200000077835284,0.00035800000114249997,0.00020319999748608097,0.0009653000015532598,0.0008736999989196192,3.870000000461005e-05,4.596388100002514
1773141272.7456853,concurrent_client_1,0.00015780000103404745,0.00038439999843831174,0.0002037999984167982,0.0013968999992357567,0.000496600001497427,1.809999957913533e-05,6.933827799999563
1773141272.7494497,concurrent_client_4,0.0001474999990023207,0.0002553000012994744,0.00023049999799695797,0.0042078000005858485,0.0011068000021623448,1.550000160932541e-05,3.429529900000489
1773143524.2059927,test_client_0,0.00011230000018258579,0.0002521999995224178,0.00016590000086580403,0.0008810999970592093,0.00028899999961140566,2.5800000003073364e-05,2.059044499997981
1773143528.9301317,concurrent_client_3,8.499999967170879e-05,0.00024789999952190556,0.00011509999967529438,0.0003145000009681098,0.00025610000011511147,1.5800000255694613e-05,3.154219899999589
1773143528.9343374,concurrent_client_2,7.519999780924991e-05,0.00023750000036670826,0.0001474999990023207,0.0007436000014422461,0.00016589999722782522,1.3900000340072438e-05,3.6803437000016856
1773143528.9365268,concurrent_client_5,7.060000280034728e-05,0.0001267000006919261,9.240000144927762e-05,0.00023080000028130598,0.0003558999997039791,9.69999746303074e-06,2.1135274000007485
1773143528.939734,concurrent_client_4,7.18000010238029e-05,0.0001171000003523659,9.660000068834051e-05,0.00030279999919002876,0.00020449999647098593,1.889999839477241e-05,2.640965299997333
1773143528.9412405,concurrent_client_1,8.710000111022964e-05,0.0003628000013122801,0.00011620000077527948,0.0005590000000665896,0.0002089000008709263,6.800000846851617e-06,4.209847800000716
1773143834.5961273,test_client_0,0.00043500000001017725,0.00024260000000708715,0.0003713999999774842,0.0007909999999924366,0.0005789999999876727,0.0006150000000104683,2.082448499999998
1773143839.2694418,concurrent_client_4,8.18000000037955e-05,0.00025339999999118845,0.0001500999999848318,0.0010341999999923246,0.0003044000000045344,1.1599999993450183e-05,2.628034200000002
1773143839.2722483,concurrent_client_5,7.519999999772153e-05,0.00014240000001564113,0.0001119000000073811,0.0008562999999810472,0.0003010000000074342,2.5399999998398926e-05,2.11756969999999
1773143839.27538,concurrent_client_3,7.099999999127249e-05,0.00023830000000657492,0.00012140000001181761,0.00033469999999624633,0.00027700000001118497,1.409999998713829e-05,3.1425749999999937
1773143839.277899,concurrent_client_2,7.249999998748535e-05,0.00012350000000083128,0.00011389999997390987,0.0003225999999756368,0.00029430000000729706,2.4499999994986865e-05,3.6570064
1773143915.7751749,test_client_0,0.00011349999999765714,0.00014690000000427972,0.00016399999998384374,0.00023229999999330175,0.0003457999999909589,2.7099999954316445e-05,2.05465700000002
1773143920.4515636,concurrent_client_2,7.579999999052234e-05,0.00026359999998248895,0.00010720000000219443,0.0007504999999810025,0.00029119999999238644,1.5099999984613532e-05,3.6519976000000156
1773143920.45484,concurrent_client_1,7.950000002665547e-05,0.0001277999999729218,0.00015230000002475208,0.0009190999999759697,0.00017459999997981868,1.7800000023271423e-05,4.165471099999991
1773143920.458435,concurrent_client_4,8.280000002969246e-05,0.0001311000000328022,0.00010149999997111081,0.0005845000000022083,0.000281900000004498,1.2499999968440534e-05,2.637341699999979
1773143920.4600606,concurrent_client_5,8.170000000973232e-05,0.00012689999999793145,0.00011059999997087289,0.0011863000000289503,0.0002243000000134998,1.4500000020234438e-05,2.121281100000033
1773143920.461874,concurrent_client_3,7.399999998369822e-05,0.00011129999995773687,0.00010220000001481822,0.00022620000004280882,0.00016399999998384374,1.500000001897206e-05,3.150927500000023
1773143941.5455086,test_client_0,0.00011240000003454043,0.0001302999999666099,0.0001711999999542968,0.0004111000000079912,0.0002899999999499414,2.509999995936596e-05,2.0432705000000055
1773143946.2172513,concurrent_client_4,9.099999999762076e-05,0.0001348999999777334,0.0001072999999678359,0.00030990000004749163,0.000257500000031996,2.2699999988162745e-05,2.6259960000000433
1773143946.2210677,concurrent_client_5,7.400000004054164e-05,0.00018940000001066437,0.00015210000003662572,0.00041579999998475614,0.00021240000000943837,1.330000003463283e-05,2.1176390999999626
1773143946.222992,concurrent_client_3,7.010000001628214e-05,0.00019119999996064507,0.0001270999999860578,0.0006915000000162763,0.00020669999997835475,8.899999954792293e-06,3.1421086999999943
1773143946.2258592,concurrent_client_2,7.279999999809661e-05,0.00015569999999343054,0.00010009999999738284,0.0008050999999795749,0.00018199999999524152,1.1099999994712562e-05,3.6557556000000204
1773143946.227863,concurrent_client_1,7.74000000092201e-05,0.0001975000000129512,0.00010099999997237319,0.0005969000000050073,0.0002345999999988635,1.0199999962878792e-05,4.170765700000004
1773313115.692108,test_client_0,0.00024649999977555126,0.00046799999836366624,0.0003220999969926197,0.0007627999984833878,0.0005736999992222991,0.00011369999992894009,2.106554400001187
1773313123.8491626,concurrent_client_5,0.00013949999993201345,0.00042409999878145754,0.00029229999927338213,0.0012337999978626613,0.0005586999977822416,3.310000101919286e-05,2.2576810999998997
1773313123.8657146,concurrent_client_2,0.00014479999663308263,0.0005965999989712145,0.00029380000341916457,0.0011835000004793983,0.0008114999982353766,5.230000169831328e-05,5.773933799999213
1773313123.8705423,concurrent_client_4,0.00014310000187833793,0.0006209999992279336,0.00020489999951678328,0.0040234000007330906,0.00044189999971422367,2.680000034160912e-05,3.431294500001968
1773313123.8760965,concurrent_client_3,0.0001396000006934628,0.0013781000016024336,0.00020769999900949188,0.0009190999990096316,0.0006352999989758246,2.0299998141126707e-05,4.612239599999157
1773313123.8820648,concurrent_client_1,0.00017830000069807284,0.00030949999927543104,0.00020080000103916973,0.0004937999983667396,0.0005663000010827091,2.269999822601676e-05,6.978398499999457
1773314780.6419253,test_client_0,0.0002686000007088296,0.0002767999976640567,0.0003405999996175524,0.0007317999989027157,0.0009318000011262484,7.199999890872277e-05,2.1321347000011883
1773314789.0164454,concurrent_client_5,0.0001419000000169035,0.00040410000292467885,0.0003649000027508009,0.0011008000001311302,0.0005486000009113923,2.849999873433262e-05,2.263519300002372
1773314789.0274968,concurrent_client_4,0.00014350000128615648,0.0003933000007236842,0.00023320000036619604,0.0012605999982042704,0.0006547999983013142,2.4500001018168405e-05,3.535245600000053
1773314789.0391467,concurrent_client_3,0.00014799999917158857,0.0002537000000302214,0.0002086000022245571,0.0010507000006327871,0.0007169999989855569,2.6100002287421376e-05,4.780470900001092
1773314789.0446556,concurrent_client_2,0.00014559999908669852,0.00041290000081062317,0.0002965000021504238,0.0014409000032173935,0.0005951999992248602,2.5000001187436283e-05,5.9821405000002414
1773314789.0495694,concurrent_client_1,0.00017579999985173345,0.0005832999995618593,0.0002305999987584073,0.006079999999201391,0.0004014000005554408,1.840000186348334e-05,7.186671699997532
1773315406.19428,test_client_0,0.00022790000002714805,0.00026050000087707303,0.00031179999859887175,0.0030471999998553656,0.0006506999998237006,4.289999924367294e-05,2.1127338000005693
1773315414.4112868,concurrent_client_3,0.00014230000306270085,0.00040979999903356656,0.0003423000016482547,0.0013770000005024485,0.0005568999986280687,3.4500000765547156e-05,4.662238400000206
1773315414.4200265,concurrent_client_4,0.00014279999959398992,0.00023520000104326755,0.0003156000020680949,0.0017955000002984889,0.0005549999987124465,2.469999890308827e-05,3.511988400001428
1773315414.4285145,concurrent_client_2,0.0001407999989169184,0.0003963000017392915,0.00021329999799490906,0.0032013999989430886,0.000645500000246102,3.420000211917795e-05,5.84841249999954
1773315414.4343026,concurrent_client_1,0.00015910000001895241,0.0002472000014677178,0.0002082999999402091,0.0020154000012553297,0.0005646999998134561,2.760000279522501e-05,7.03241369999887
1773315414.4393487,concurrent_client_5,0.0001514999967184849,0.00027889999910257757,0.00020009999934700318,0.0007592999972985126,0.0005611000015051104,2.1100000594742596e-05,2.3558865999984846
1773315935.063817,test_client_0,0.00023770000188960694,0.0006823000003350899,0.0003308000013930723,0.0012032000013277866,0.0009164000002783723,8.159999924828298e-05,2.1138167999997677
1773315943.6799953,concurrent_client_4,0.00014340000052470714,0.0003845999999612104,0.00041399999827262945,0.00261040000259527,0.0006061999993107747,3.389999983482994e-05,3.403126900000643
1773315943.690767,concurrent_client_5,0.00014109999756328762,0.0003630999999586493,0.00030160000096657313,0.001213899999129353,0.0003880000003846362,1.759999940986745e-05,2.2102157000008447
1773315943.6979232,concurrent_client_3,0.00023750000036670826,0.0006969999994907994,0.0003691000019898638,0.0009332000008726027,0.0005679999994754326,3.070000093430281e-05,4.694471700000577
1773316068.911193,test_client_0,0.00022819999867351726,0.00045030000183032826,0.00032439999995403923,0.0010992999996233266,0.0007405000033031683,4.6799999836366624e-05,2.11728999999832
1773316077.221013,concurrent_client_5,0.00014030000238562934,0.00036190000173519365,0.0002210000020568259,0.0011233000004722271,0.0008853999970597215,2.930000118794851e-05,2.192847400001483
1773316077.2317145,concurrent_client_4,0.00014519999967887998,0.0003311000000394415,0.00021769999875687063,0.002148800002032658,0.0006443999991461169,9.800000043469481e-05,3.384353599998576
1773316077.2369049,concurrent_client_2,0.0001722999986668583,0.00040940000326372683,0.00033690000054775737,0.002256899999338202,0.0005076000015833415,0.0015286999987438321,5.873023600001034
1773316190.113801,test_client_0,0.00023240000155055895,0.0004764000004797708,0.00032920000012381934,0.0006237999987206422,0.0007125999982235953,6.740000026184134e-05,2.125482399998873
1773316198.4182763,concurrent_client_2,0.00016830000095069408,0.0006249999969440978,0.0002683000020624604,0.0018080999980156776,0.0006862999980512541,3.139999898849055e-05,5.875832400000945
1773316198.4245934,concurrent_client_5,0.0001415999977325555,0.000681499997881474,0.00020840000070165843,0.008365600002434803,0.0006200000025273766,1.97000008483883e-05,2.268016699999862
1773316198.4389641,concurrent_client_1,0.00016210000103455968,0.0015073000031406991,0.00046459999794024043,0.003898700000718236,0.00035600000046542846,1.590000101714395e-05,7.113781600000948
1773316198.4443007,concurrent_client_4,0.00014209999790182337,0.00037180000072112307,0.0002096999996865634,0.0008348000010300893,0.000814799997897353,1.7899998056236655e-05,3.4707316999993054
1773316198.4509754,concurrent_client_3,0.0001396000006934628,0.0005854000010003801,0.000207500001124572,0.0013399000017670915,0.000738499998988118,2.269999822601676e-05,4.716601499996614
1773316314.110793,test_client_0,0.00022799999715061858,0.0004625000001396984,0.0004670999987865798,0.0021761999996670056,0.0008928999995987397,4.3000000005122274e-05,2.119187600001169
1773316322.33633,concurrent_client_2,0.00014229999942472205,0.000276400001894217,0.00021840000044903718,0.0004936000004818197,0.0007689000012760516,2.9000002541579306e-05,5.8206986999975925
1773316322.3511953,concurrent_client_4,0.00014490000103251077,0.00036049999835086055,0.0002440999996906612,0.0006954000018595252,0.0006544000025314745,2.519999907235615e-05,3.464315799999895
1773316322.3551545,concurrent_client_3,0.0001405000002705492,0.00042240000038873404,0.0003880000003846362,0.0022971000034885947,0.0006067000031180214,2.2500000341096893e-05,4.658024100001057
1773316322.3598704,concurrent_client_5,0.00014730000111740083,0.00035199999911128543,0.0003097000007983297,0.0007153999977163039,0.0005727999996452127,2.5299999833805487e-05,2.2879317000006267
1773316322.3649833,concurrent_client_1,0.00015949999942677096,0.00044949999937671237,0.0005809999966004398,0.0009957000002032146,0.0008502999990014359,3.0399998649954796e-05,7.026769599997351
1773318513.2305646,test_client_0,0.0002372999988438096,0.0004833000020880718,0.00035939999725087546,0.0021955000011075754,0.0007390999999188352,4.999999873689376e-05,2.120319899997412
1773318521.7988713,concurrent_client_2,0.00014680000094813295,0.00037460000021383166,0.0003139000000373926,0.002909300001192605,0.0005353999986255076,2.9599999834317714e-05,6.052009999999427
1773318521.8141556,concurrent_client_5,0.00014939999891794287,0.00033849999817903154,0.0005105000018374994,0.001350400001683738,0.00035399999978835694,0.00010009999823523685,2.2890387999977975
1773318521.8194182,concurrent_client_4,0.00014759999976377003,0.0002684999999473803,0.00021109999943291768,0.0032838000006449874,0.0006180999989737757,3.769999966607429e-05,3.6108462999982294
1773318521.8258636,concurrent_client_1,0.0002534000013838522,0.0005944000004092231,0.00023010000222711824,0.0009658000017225277,0.0004676000025938265,2.2100000933278352e-05,7.326565899998968
1773318521.8325949,concurrent_client_3,0.00014599999849451706,0.0004971999987901654,0.00021550000019487925,0.0011449000012362376,0.0005713999998988584,1.9500002963468432e-05,4.876632399998925
1774935148.1955578,test_client_0,0.00012790000073437113,0.00027580000005400507,0.0001650000003792229,0.0008185999995475868,0.00040160000025935005,4.330000047048088e-05,2.0561227999996845
1774935153.5295057,concurrent_client_1,7.439999990310753e-05,0.00020229999972798396,0.00015079999957379187,0.00043139999979757704,0.00023859999964770395,1.3199999557400588e-05,4.233681900000192
1774935153.5318298,concurrent_client_2,7.18000001143082e-05,0.00010229999952571234,0.00010709999969549244,0.00023440000040864106,0.00021940000078757294,1.2900000001536682e-05,3.7029953999999634
1774935153.5364294,concurrent_client_3,7.219999952212675e-05,0.00015140000050450908,0.0001140000003942987,0.0010333000000173342,0.00020789999962289585,1.2900000001536682e-05,3.180886800000735
1774935153.5383463,concurrent_client_5,8.439999965048628e-05,9.73999995039776e-05,0.00012080000033165561,0.0002226999995400547,0.00023370000053546391,1.4299999747890979e-05,2.127180899999985
1774935153.5402899,concurrent_client_4,7.660000028408831e-05,0.00010059999931399943,0.00012120000064896885,0.0005921000001762877,0.00021349999951780774,8.299999535665847e-06,2.6563672000002043
1775284566.6235814,test_client_0,0.0002565000004324247,0.0004803000001629698,0.00034250000044266926,0.0009999999992942321,0.0010419999998703133,7.159999950090423e-05,2.1390770999996676
1775284576.5740204,concurrent_client_1,0.00014230000033421675,0.0005020999997213949,0.00034450000021024607,0.0008652999995319988,0.0007869999999456923,2.6499999876250513e-05,7.344344500000261
1775284576.6242611,concurrent_client_2,0.0001830000001064036,0.00037789999987580813,0.00034109999978682026,0.002771299999949406,0.0005347000005713198,2.519999998185085e-05,6.144942099999753
1775284576.635484,concurrent_client_4,0.00014280000050348463,0.0002573000001575565,0.00021949999973003287,0.0006751000000804197,0.0004119000004720874,2.8100000236008782e-05,3.5475878999995984
1775284576.6406953,concurrent_client_3,0.00015609999991283985,0.0003713000005518552,0.0002609000002848916,0.0005178999999770895,0.00047280000035243575,2.770000082819024e-05,4.801349399999708
1775284576.6469717,concurrent_client_5,0.00017189999925903976,0.00020759999915753724,0.00021740000011050142,0.0024356000003535883,0.0006416999995053629,2.3999999939405825e-05,2.318561099999897
1775285148.2721844,test_client_0,0.00011540000014065299,0.0002198999991378514,0.0001587999995535938,0.0013920000001235167,0.00033089999942603754,2.429999949526973e-05,2.0580983999998352
1775285153.4114282,concurrent_client_1,7.270000060088933e-05,0.0002055000004475005,0.00014869999995426042,0.0006692999995721038,0.0002395999999862397,1.4199999895936344e-05,4.109464899999693
1775285153.4152565,concurrent_client_2,7.269999969139462e-05,0.00010120000024471665,0.00011079999967478216,0.00022340000032272656,0.0001998999996430939,1.269999938813271e-05,3.6156563999993523
1775285153.4170654,concurrent_client_3,7.259999983943999e-05,9.719999980006833e-05,0.00010060000022349413,0.0005645999999615015,0.0001747999995131977,1.1299999641778413e-05,3.1200174999994488
1775285153.4200344,concurrent_client_4,7.220000043162145e-05,0.00013190000026952475,0.00011300000005576294,0.0006623999997827923,0.0003316000002087094,1.4299999747890979e-05,2.6261076999999204
1775285153.4217246,concurrent_client_5,7.130000085453503e-05,9.800000043469481e-05,0.00016060000052675605,0.00022190000072441762,0.0002248999999210355,1.5499999790336005e-05,2.128572100000383
1775629307.021253,test_client_0,0.00022910000006959308,0.00046469999961118447,0.0003178999995725462,0.0018994000001839595,0.0009834000002229004,6.740000026184134e-05,2.4653715999993437
1775629316.8374057,concurrent_client_1,0.0001782000008461182,0.00038300000051094685,0.0004492999996728031,0.0011411000004954985,0.0009349000001748209,2.6900000193563756e-05,7.163138400000207
1775629316.890086,concurrent_client_2,0.00015919999987090705,0.0003987000000051921,0.0002403999997113715,0.0009694000000308733,0.003149999999550346,2.7799999770650174e-05,5.984116399999948
1775629316.9029984,concurrent_client_3,0.00017829999978857813,0.00033649999932094943,0.0002331000005142414,0.0007837000002837158,0.0006731000003128429,3.749999996216502e-05,4.806446399999913
1775629316.9109018,concurrent_client_4,0.00014069999997445848,0.0003967000002376153,0.00026220000017929124,0.0010829000002559042,0.0006534000003739493,2.3300000066228677e-05,3.6023729000007734
1775629316.9177666,concurrent_client_5,0.0001419000000169035,0.0003446000000622007,0.00029319999975996325,0.004640500000277825,0.0006064999997761333,3.099999958067201e-05,2.3668690000004062
1776612454.1558156,test_client_0,0.0002768000000514803,0.0004634000000578453,0.0005761999999549516,0.0015073000000711545,0.0007328000000370594,0.00011599999993450183,2.164728000000082
1776612463.73178,concurrent_client_1,0.00014310000005934853,0.00044319999994968384,0.0004590000000916916,0.0026502000000618864,0.0011779000000160522,3.5899999943467265e-05,7.123228799999993
1776612463.745734,concurrent_client_5,0.0001445000000330765,0.0002646000000368076,0.00023120000003018504,0.0021754000000555607,0.0006509000000960441,1.9100000031357922e-05,2.384232300000008
1776612463.752036,concurrent_client_2,0.0001448999998956424,0.0003351000000293425,0.00021839999999428983,0.0015647999999828244,0.000548699999967539,2.5299999947492324e-05,5.988639199999966
1776612463.7577443,concurrent_client_3,0.00014839999994364916,0.0003006999999115578,0.0003490999999939959,0.0005324999999629654,0.0006431000000475251,2.559999995810358e-05,4.821940100000006
1776612463.7652483,concurrent_client_4,0.00016019999998206913,0.0007572000000664048,0.00022189999992860976,0.0009700000000520959,0.0006421000000500499,2.0199999994474638e-05,3.6083770999999842
1776854494.8444955,test_client_0,0.0014262999975471757,0.0005708999997295905,0.00034050000249408185,0.0023522000010416377,0.0006594000005861744,8.380000144825317e-05,2.5285736999976507
1776854504.7534537,concurrent_client_1,0.00014880000162520446,0.0005778000013378914,0.00032920000012381934,0.0016638000015518628,0.0010012999991886318,3.0000002880115062e-05,7.235654200001591
1776854504.7988064,concurrent_client_2,0.0001733999997668434,0.0003850999964924995,0.00023489999875891954,0.0007977000022947323,0.0003851000001304783,2.4099997972371057e-05,6.054506200001924
1776854504.8037164,concurrent_client_3,0.00017559999832883477,0.00035660000139614567,0.00021950000154902227,0.0007626999977219384,0.0011709000027622096,1.9499999325489625e-05,4.850909799999499
1776854504.8300252,concurrent_client_4,0.00015940000230330043,0.00022220000028028153,0.0002372999988438096,0.0019587000024330337,0.0009184000009554438,1.9600000086938962e-05,3.581471200002852
1776854504.839177,concurrent_client_5,0.00015460000213352032,0.00030509999851346947,0.0002604000001156237,0.002133599999069702,0.0005315000016707927,2.2799998987466097e-05,2.3410948000018834
